FlightDate,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay,Distance,Cancelled
2025-11-16,WN,14057,13204,3,1,1819,0
2024-03-23,B6,14869,14771,-8,-18,1794,0
2024-10-15,AA,11298,13930,26,20,1617,0
2024-10-06,B6,10397,13303,14,4,451,0
2024-05-28,AS,12478,14107,1,5,804,0
2025-02-06,UA,14869,14057,-4,-4,2898,0
2025-09-04,WN,12892,13303,52,61,2264,0
2025-08-02,UA,12266,15016,44,58,970,0
2025-10-18,NK,11298,12266,56,50,1044,0
2025-11-14,NK,13303,14869,66,78,213,0
2024-07-12,WN,14107,10397,56,59,421,0
2024-08-07,AA,14057,12892,-7,-3,809,0
2024-02-03,DL,13930,11433,-10,-7,982,0
2024-03-13,NK,13204,13303,89,106,2856,0
2025-10-12,DL,14107,10397,34,54,1480,0
2024-07-19,F9,10397,11193,72,85,2661,0
2024-05-19,DL,11298,11193,26,26,1973,0
2025-06-12,NK,12892,15016,120,125,1920,0
2025-10-05,AS,12266,11433,38,29,402,0
2025-04-05,AS,11298,15016,34,44,582,0
2025-11-13,AS,13303,11193,1,-6,986,0
2025-09-15,DL,13204,11298,24,32,1495,0
2024-04-20,AS,13204,14771,-3,4,1271,0
2024-12-31,DL,12478,14107,2,1,2722,0
2025-04-10,AS,10397,12478,47,65,444,1
2024-02-14,AS,11298,12266,29,40,2681,0
2025-04-24,WN,13303,14057,17,18,926,0
2025-09-11,AA,13204,12892,64,78,1545,0
2024-09-16,DL,13303,12892,42,41,2011,0
2025-02-15,NK,14771,12892,109,101,840,0
2024-07-17,F9,11193,13204,70,90,1898,0
2024-01-20,AA,14107,14057,8,16,438,0
2025-09-18,AA,13204,14869,34,33,1921,0
2024-10-10,NK,14107,10397,106,113,569,0
2024-07-11,B6,14107,14869,52,50,465,0
2025-08-16,DL,14869,12478,44,39,833,0
2024-03-25,F9,11193,11433,69,63,1424,0
2024-09-28,AA,11433,12478,61,66,2387,0
2024-06-03,NK,13204,14057,-2,-2,1098,0
2025-09-21,WN,11298,13930,54,55,2474,0
2025-08-19,AS,13204,14057,32,34,1275,0
2025-06-03,B6,13303,11193,15,25,1260,0
2025-03-20,DL,13204,14869,39,42,951,0
2025-07-13,AS,10397,14057,-7,-13,366,0
2024-12-12,AS,12892,11298,38,43,1122,0
2025-04-12,B6,11193,13303,3,4,2434,0
2024-05-02,AA,12478,11298,-1,0,268,0
2025-05-16,DL,14107,12478,18,20,1659,0
2025-01-14,AA,12478,13303,48,61,278,0
2024-07-09,WN,14771,12892,34,48,348,0
2025-11-09,UA,14771,12266,55,49,1917,0
2024-09-18,WN,13204,11433,-1,-8,1861,0
2025-01-02,B6,14771,11433,16,13,2993,0
2025-06-02,AS,14869,13930,33,34,2487,0
2024-02-04,UA,12478,14057,11,23,1759,0
2025-11-21,NK,14107,12478,73,82,525,0
2024-12-26,WN,11193,12892,17,28,1057,0
2024-02-05,F9,14771,10397,85,85,1037,0
2024-12-13,AA,14771,11193,64,60,278,0
2024-01-22,AA,12892,12266,21,31,337,0
2025-04-05,AA,14057,14771,60,50,2440,0
2024-03-27,NK,11193,13204,81,90,2990,0
2024-12-26,DL,12892,13303,-5,-7,861,0
2024-07-12,DL,12892,12266,0,17,2050,0
2024-11-09,WN,14771,13930,79,72,769,0
2025-10-13,NK,13303,15016,105,115,881,0
2025-03-08,F9,14869,12892,32,35,1504,0
2024-03-26,F9,12478,14771,48,57,2566,0
2024-11-30,F9,14869,15016,40,30,352,0
2024-08-15,UA,14869,11298,21,22,576,0
2025-02-26,AS,13303,10397,9,17,1989,0
2025-03-24,AA,11298,14869,31,32,1433,0
2024-04-09,B6,14771,15016,0,-1,651,0
2024-05-06,NK,14869,15016,117,134,2532,0
2025-05-19,B6,12478,12266,45,51,1707,0
2024-03-26,F9,12266,12892,89,105,247,0
2024-06-05,F9,10397,14107,-3,13,2746,0
2024-04-14,AS,11193,14771,34,54,1280,0
2024-03-13,F9,11193,11433,11,11,1362,0
2024-08-14,B6,11433,11298,69,68,429,0
2024-08-01,DL,12266,11193,38,41,2913,0
2025-04-02,F9,12266,12478,76,73,383,0
2024-01-25,WN,10397,15016,38,44,2977,0
2024-02-09,F9,12266,14771,60,58,494,0
2025-03-15,F9,14869,10397,96,88,1235,0
2025-03-15,NK,11298,14869,114,114,1981,0
2025-08-25,NK,11193,11298,25,42,1906,0
2024-03-13,NK,11433,11298,8,25,2729,0
2025-06-27,F9,12478,10397,32,26,2550,0
2024-12-15,AS,15016,13204,46,42,2651,0
2025-07-16,F9,15016,13204,13,5,2170,0
2025-07-12,UA,14107,13303,7,-3,2690,0
2025-02-07,UA,13303,14771,-4,0,289,0
2025-09-17,WN,11193,12478,45,65,2253,0
2024-12-09,NK,12266,13204,62,57,1810,0
2024-04-19,AS,12266,12478,41,61,754,0
2024-02-29,AA,14869,12266,9,6,2798,0
2025-05-28,DL,12266,11298,17,12,2285,0
2024-12-05,UA,12266,14771,17,10,872,0
2024-02-17,WN,12478,10397,70,66,2755,0
2024-06-19,UA,12478,14057,53,54,408,0
2024-09-02,UA,12892,15016,58,67,859,0
2025-01-21,AS,11193,10397,50,53,2891,0
2025-06-29,NK,11298,12478,106,119,2785,0
2024-10-09,WN,10397,13204,18,38,1160,0
2025-11-19,NK,14107,12266,80,84,2778,0
2024-11-08,B6,13303,15016,45,64,2099,0
2025-10-12,NK,11298,14057,103,110,1471,0
2025-10-15,WN,12266,13303,31,37,2412,0
2025-11-07,NK,13204,10397,51,68,1985,0
2025-10-09,UA,13303,12266,37,29,1011,0
2024-09-12,B6,12892,14771,-9,8,2307,0
2024-03-04,DL,13204,11298,1,19,2647,0
2025-03-22,AA,11298,14771,-7,-3,1244,0
2024-02-21,WN,10397,11433,27,20,661,0
2024-01-06,B6,14057,10397,3,21,2052,0
2024-10-31,WN,12266,10397,52,48,2020,0
2025-01-21,AA,14057,14107,20,21,382,0
2024-07-26,UA,13930,13204,25,40,1651,0
2025-11-13,AA,15016,14107,-9,-1,1105,0
2024-01-11,AA,15016,14771,53,69,2376,1
2025-09-12,NK,14057,14771,32,26,2921,0
2025-10-23,UA,15016,14107,42,32,1068,0
2024-03-13,B6,14107,12892,13,19,504,0
2025-09-19,AS,13204,13930,-5,2,2439,0
2025-03-03,UA,14771,13204,6,8,2496,0
2025-06-15,B6,12266,10397,75,92,1517,0
2025-07-24,AS,11433,13930,37,41,2035,0
2024-07-06,AS,14771,11433,11,31,2317,0
2024-12-21,AS,13930,12478,-7,-15,2145,0
2024-07-05,AS,11298,12478,22,33,2608,0
2025-02-12,F9,14057,15016,7,23,1816,0
2025-06-26,NK,11433,14771,21,36,782,0
2025-07-15,AS,13303,14869,4,20,1654,0
2025-01-13,NK,11433,14771,12,11,2877,0
2025-07-20,UA,14771,11433,35,42,2573,0
2024-07-02,DL,11193,14869,6,8,1098,0
2024-12-03,UA,11298,14869,-3,2,2865,0
2024-04-14,AS,14107,14771,49,68,376,0
2024-05-04,WN,14869,12478,46,40,2719,0
2025-07-07,F9,11193,15016,26,37,2516,0
2025-01-06,B6,14107,11193,-1,12,2867,0
2024-10-01,UA,12892,14869,22,28,261,0
2024-12-03,F9,11298,15016,14,33,333,0
2024-04-07,B6,13930,12478,60,80,207,0
2025-01-30,B6,13204,11193,61,63,2925,0
2024-07-16,F9,12478,14869,1,13,1946,0
2025-09-07,AS,13204,11298,28,32,273,0
2024-05-18,AA,13930,14057,58,68,2473,0
2024-03-04,AS,11298,13204,45,62,2135,0
2025-08-24,NK,11298,11193,52,52,2535,0
2024-06-27,NK,10397,11433,49,54,2339,0
2025-11-05,B6,12266,11433,37,36,328,0
2025-03-02,F9,11193,10397,-5,-15,1511,0
2024-08-28,F9,12266,14057,8,8,2157,0
2024-03-26,WN,14869,14771,67,66,1487,0
2025-01-31,AS,14771,11433,12,2,2011,0
2024-04-18,AA,15016,11433,20,13,952,0
2025-09-07,WN,14057,12478,5,22,713,1
2024-08-13,AA,11193,11298,10,19,474,0
2025-09-28,UA,13204,14771,45,47,1454,0
2025-11-25,AA,12478,11193,0,19,2588,0
2024-08-14,NK,15016,12892,47,56,1661,0
2024-12-27,AA,12478,14057,43,36,544,0
2025-09-20,UA,13204,13303,41,50,2664,0
2024-12-03,AS,13930,13303,4,3,1840,0
2025-07-20,DL,13303,12892,5,7,2484,0
2024-08-23,AS,11433,13930,25,23,1800,0
2025-11-05,NK,14107,12892,106,104,1360,0
2025-08-04,NK,14107,12266,70,85,969,0
2024-07-20,AS,14771,11298,40,55,2354,0
2025-01-05,DL,11298,14869,10,18,1365,0
2024-02-21,NK,13204,10397,61,64,2408,0
2024-11-06,B6,12266,15016,74,70,1145,0
2025-07-30,NK,13303,11193,31,33,1975,0
2025-01-23,WN,11298,15016,79,96,2857,0
2025-01-01,WN,15016,14771,80,86,393,0
2024-03-25,F9,11298,14869,65,81,229,0
2025-07-03,B6,13204,14107,18,19,387,0
2025-10-16,AA,14771,13930,60,50,208,0
2024-10-12,DL,14869,14057,8,6,2453,0
2025-03-19,WN,11433,14107,77,84,2963,0
2025-06-27,B6,14869,11298,75,66,1339,0
2024-02-12,AS,12478,11433,47,45,2899,0
2024-04-15,AS,12266,10397,41,50,2435,0
2025-08-09,WN,12266,13303,52,54,263,1
2025-01-13,WN,12478,13204,59,64,2262,0
2025-07-29,UA,14771,13930,47,50,271,1
2024-12-25,B6,10397,11298,16,33,1440,0
2024-08-16,UA,12478,14771,28,27,2632,0
2025-09-01,UA,13204,14057,55,71,2647,0
2025-04-16,DL,14057,13204,-9,-17,258,0
2024-09-09,DL,12478,14057,12,26,738,0
2025-03-18,B6,14869,14771,-4,12,2122,0
2024-05-09,B6,13303,13930,61,64,2549,0
2024-10-04,B6,12478,13204,43,43,1090,0
2025-11-28,B6,14107,13204,70,76,753,0
2024-03-04,WN,14057,11193,26,16,961,0
2025-10-07,AA,11298,13930,31,24,1294,0
2025-07-19,UA,13930,14107,-8,-2,545,0
2024-11-29,NK,12892,14869,47,43,767,0
2024-11-01,WN,11193,14771,48,58,483,0
2024-03-27,NK,12478,10397,29,21,542,0
2024-01-29,DL,15016,13303,3,11,712,0
2024-02-07,B6,11433,12892,0,9,977,0
2024-02-06,B6,15016,14869,64,84,2478,0
2025-07-29,F9,15016,13930,1,1,504,0
2025-11-24,AS,13303,10397,-6,14,2371,0
2025-05-28,F9,14107,15016,79,81,1193,0
2025-11-19,AA,14057,11433,63,70,2862,0
2024-06-14,B6,15016,11193,74,73,2946,0
2024-02-03,B6,14057,11298,67,69,1129,0
2025-02-21,UA,13930,10397,16,22,2522,0
2025-03-19,B6,11193,11298,71,83,603,0
2024-02-04,WN,12478,14107,70,84,1695,0
2025-06-17,AA,13930,11433,19,21,2075,0
2025-08-02,B6,12892,15016,53,47,2807,0
2024-04-23,F9,13204,11433,43,57,1466,0
2024-05-11,AS,12266,14057,42,35,1163,0
2025-09-16,B6,11433,14771,33,40,1147,0
2024-10-21,B6,12478,14107,-8,5,737,0
2024-08-25,UA,14107,13204,-9,-11,2249,0
2025-03-10,NK,14771,11193,118,114,1439,0
2024-04-04,UA,12892,11433,20,14,708,0
2024-02-25,WN,12266,14107,37,42,2269,0
2025-05-24,B6,14869,13303,54,61,1446,0
2024-03-14,B6,15016,14057,51,45,523,0
2024-04-04,AS,14869,11298,3,1,2517,0
2025-01-16,DL,15016,13204,29,48,2046,0
2025-01-14,B6,14771,10397,41,35,2319,0
2025-10-16,DL,14057,10397,-5,3,920,0
2025-11-29,UA,14771,14057,25,21,1186,0
2025-01-12,DL,10397,11433,12,17,1314,0
2025-09-16,DL,14869,11298,44,49,2054,0
2025-02-16,UA,14771,15016,-8,12,2182,0
2024-07-22,WN,14869,14057,27,42,242,0
2024-02-24,DL,14107,14057,40,53,2686,0
2024-05-31,AA,14869,13204,15,9,2566,0
2024-04-02,AS,12478,12892,9,28,490,0
2024-08-16,B6,12478,13930,66,68,1130,0
2024-09-17,NK,11298,14057,79,99,1809,0
2024-04-03,B6,13204,13303,43,57,2593,0
2024-06-19,DL,12478,14057,27,46,1982,0
2024-04-25,AA,14771,11193,18,19,380,0
2024-06-16,AA,11433,12266,6,6,2775,0
2025-07-31,NK,10397,11193,63,59,1342,0
2024-03-25,DL,11433,12892,-4,15,1554,0
2024-09-07,F9,14057,14771,2,6,2954,0
2025-11-22,DL,13204,12892,20,12,655,0
2025-06-11,AA,13930,11433,40,57,1668,0
2024-09-22,B6,12892,10397,64,56,255,0
2024-09-23,NK,14107,12892,107,106,315,0
2025-10-31,AS,14869,13204,6,10,1085,0
2024-03-28,B6,12478,12266,0,4,1842,0
2024-04-29,B6,13303,12266,46,37,542,0
2024-05-14,F9,11193,11298,51,71,2728,0
2024-12-02,NK,12478,11298,16,30,2972,0
2025-04-20,DL,11433,14771,25,37,1181,0
2024-03-17,WN,11433,14057,32,34,1836,0
2024-10-31,AS,10397,15016,2,1,2738,0
2025-11-30,AA,11193,13303,-9,-7,506,0
2024-01-23,F9,12892,13204,30,40,1891,0
2024-09-23,AA,11433,12892,-10,-14,811,0
2025-02-24,UA,14107,15016,54,45,1149,0
2024-10-30,F9,12478,11433,51,66,2262,0
2024-09-30,WN,11298,11433,16,17,2031,0
2024-07-15,DL,15016,14869,-4,8,1195,0
2025-11-13,DL,12892,15016,40,30,488,0
2024-07-22,DL,11298,12478,26,19,1843,0
2024-08-11,DL,14107,13303,26,35,243,0
2025-01-17,WN,12892,11433,19,34,2658,0
2024-09-03,F9,14869,13303,31,50,1439,0
2024-12-13,WN,14057,11193,27,32,631,0
2024-11-08,F9,10397,13204,78,76,1309,0
2024-03-27,WN,14771,11433,28,37,1147,0
2024-05-11,AA,14771,14107,59,55,1415,0
2024-11-08,F9,12266,11298,89,92,752,0
2025-05-04,AA,15016,11298,26,35,1866,0
2024-09-15,AA,10397,15016,30,25,1942,0
2025-02-24,AS,14771,12892,-5,-5,1929,0
2024-01-25,WN,15016,14869,68,75,1405,0
2024-07-20,WN,13204,14057,44,50,2633,0
2024-07-04,DL,13204,15016,0,12,2074,0
2024-10-24,NK,13204,15016,6,21,1802,0
2025-11-17,WN,12478,14107,25,40,2329,0
2025-08-18,UA,13930,13303,-3,-5,2591,0
2025-11-21,UA,13303,11433,38,58,1031,0
2024-06-05,WN,11193,14869,66,60,662,0
2024-05-18,AS,13303,13930,50,61,2336,0
2024-07-21,NK,12478,13303,40,30,1122,0
2024-11-26,F9,14869,14057,95,103,2145,0
2024-06-19,WN,11433,11298,23,35,2105,0
2025-06-01,DL,11433,11193,8,5,627,0
2024-10-07,B6,13303,11193,0,3,2171,0
2024-03-14,B6,14771,14107,-1,12,2387,0
2024-07-19,AA,14771,10397,-4,-11,2231,0
2025-01-15,UA,14869,11193,60,50,1576,0
2025-02-24,B6,14869,12266,-4,-4,1461,0
2024-07-01,F9,14771,10397,-2,-3,856,0
2024-01-05,B6,14869,13204,34,35,726,0
2025-07-28,F9,14107,13930,29,23,821,0
2024-11-10,AA,15016,12478,30,37,341,0
2025-11-07,F9,12892,13930,4,18,819,0
2024-01-16,WN,14107,11193,71,86,1885,0
2024-04-15,WN,12478,13204,23,15,1634,0
2024-11-07,WN,12478,15016,63,71,2597,0
2025-03-27,F9,13204,14869,51,57,529,0
2025-08-10,AS,13303,14771,41,47,738,0
2024-11-13,DL,10397,11298,35,26,2674,0
2024-10-06,UA,13930,12266,12,16,2937,0
2024-02-09,NK,12478,13204,53,46,725,0
2024-12-13,B6,11433,12478,54,71,1774,0
2025-01-28,AA,14771,10397,26,37,1797,0
2024-02-27,UA,13204,14869,37,36,2039,0
2024-11-20,B6,11298,10397,64,54,1189,0
2025-03-14,F9,14869,11298,87,85,963,0
2025-08-08,WN,12478,11433,22,13,1433,0
2024-03-29,AA,12892,14057,57,65,736,0
2024-11-18,UA,12478,11193,19,17,609,0
2025-04-04,B6,14771,11193,35,46,2395,0
2024-04-21,WN,14107,11433,20,35,1050,0
2024-05-27,AA,13930,11433,4,9,415,0
2024-11-16,WN,13303,12478,43,57,377,0
2025-09-29,WN,11298,14771,64,57,570,0
2024-06-16,NK,13204,11433,94,93,2770,0
2024-08-14,AS,14057,11433,-2,-2,1801,0
2025-01-19,AS,13930,11433,-2,-12,2442,0
2025-11-18,DL,10397,11193,-6,0,1404,0
2024-09-27,AA,14107,12892,-5,10,202,0
2024-05-30,UA,14771,13204,32,46,2985,0
2025-07-26,NK,12478,14107,34,52,2445,0
2024-03-06,NK,13303,11298,68,80,2260,0
2024-06-13,NK,10397,14771,0,-9,2164,0
2025-09-29,DL,15016,13303,7,17,2768,0
2024-08-18,AA,13303,12892,-10,2,1433,0
2025-02-18,DL,11193,14107,14,24,2760,0
2025-09-17,AA,11433,14057,55,70,1058,0
2025-10-27,DL,11298,12478,43,38,2302,0
2024-07-23,UA,10397,12266,50,62,1618,0
2025-05-26,NK,14869,11433,84,74,1536,0
2024-03-13,B6,13930,12478,-6,-1,201,0
2024-05-14,AA,10397,14771,55,52,1468,0
2024-04-23,NK,12266,12892,27,40,1689,0
2024-08-09,NK,13303,14771,5,8,2229,0
2025-11-11,NK,12478,12266,103,116,1846,0
2025-10-18,WN,11433,13204,32,35,1958,0
2025-02-11,DL,10397,11193,7,6,1294,0
2025-01-05,UA,11433,14771,-5,13,1220,0
2024-09-06,F9,12266,12478,-3,15,627,0
2025-07-16,AA,11193,13204,-9,-17,2796,0
2024-09-28,AA,15016,12266,32,42,829,0
2025-11-28,AA,13930,12892,56,51,457,0
2024-09-15,WN,11433,14057,60,80,1987,0
2025-09-12,F9,11298,11433,47,47,2951,0
2024-10-04,NK,12892,13303,94,111,2788,0
2024-11-12,AS,11298,14107,-2,5,521,0
2025-05-31,DL,14869,11193,20,16,2817,0
2024-12-05,B6,12478,14057,-4,-5,1593,0
2025-05-02,DL,10397,13204,-4,-2,1234,0
2025-08-01,NK,12892,15016,10,2,2277,0
2025-11-10,WN,13204,14771,50,44,259,0
2024-11-26,B6,11433,12266,-3,-5,823,0
2024-07-20,F9,13303,12266,11,9,2498,0
2025-11-07,AA,11193,14107,53,45,2836,0
2024-11-05,AA,14107,12892,34,25,2296,0
2025-02-17,AA,14869,12266,6,0,260,0
2025-01-20,UA,14107,13204,28,24,323,0
2024-06-30,AA,12478,13930,-5,-15,256,0
2025-08-04,UA,11433,12266,20,39,208,0
2024-10-07,UA,14869,12478,-4,7,2467,0
2025-05-03,DL,12892,14057,-8,5,830,0
2024-08-19,F9,11193,13303,99,115,796,0
2024-07-23,F9,14057,12266,53,71,1503,0
2025-05-21,F9,11193,14107,66,60,1512,0
2024-03-25,UA,11193,14869,37,49,2132,0
2025-04-28,F9,15016,14869,50,68,565,0
2024-11-30,AA,14771,14869,25,40,2811,0
2024-11-20,DL,13930,14057,6,5,271,0
2024-10-09,AS,11193,13303,38,32,707,0
2024-09-24,UA,13303,14869,10,23,1459,0
2025-05-16,NK,14057,12478,95,92,1972,0
2024-07-20,NK,12478,11433,7,19,1198,0
2024-12-04,DL,12478,13204,5,24,1251,0
2025-01-15,B6,13930,11433,18,16,936,0
2024-10-13,F9,13204,14771,34,27,1188,0
2025-03-05,WN,11298,14107,7,25,2643,0
2024-04-15,B6,13930,12266,40,50,1593,0
2024-08-31,F9,12892,11193,27,31,925,0
2024-01-20,AS,14869,15016,4,-2,2461,0
2024-10-17,UA,15016,12266,17,37,2614,0
2024-02-17,UA,14869,11433,60,73,1600,0
2024-06-19,NK,12892,13930,103,122,1248,0
2025-10-19,F9,11193,11298,5,4,1534,0
2025-10-02,WN,14107,15016,0,10,1604,0
2025-03-26,NK,12892,10397,1,7,1835,0
2025-05-28,UA,13204,14771,18,36,1820,0
2024-02-28,AS,12266,14057,-9,-9,244,0
2025-02-09,B6,14869,15016,24,25,230,0
2024-03-03,AS,14107,13930,14,8,2545,0
2025-09-26,UA,14057,11298,12,28,2669,0
2025-08-08,AS,11433,15016,24,44,407,0
2025-04-20,WN,14107,12892,45,58,2791,0
2024-06-02,AA,12892,15016,36,37,1790,0
2024-02-07,NK,12892,10397,119,110,2111,0
2024-06-19,WN,11433,12892,17,17,2280,0
2025-09-16,F9,11298,12892,50,55,612,0
2024-09-05,AS,12266,15016,-1,1,2168,0
2025-03-29,F9,13303,13930,51,47,2576,0
2024-04-23,B6,14771,12266,55,53,1226,0
2025-02-11,DL,12266,11433,24,30,1632,0
2025-04-22,F9,14057,11433,64,64,869,0
2024-02-03,UA,12478,13204,-7,-17,2118,0
2024-11-13,NK,14107,11298,35,35,2452,0
2025-04-28,DL,13930,11298,39,39,734,0
2024-07-04,AS,10397,14771,23,42,1034,0
2025-10-04,NK,12892,13930,26,19,1909,0
2025-01-01,NK,12892,15016,42,61,2763,0
2024-05-10,WN,11433,14107,34,27,1368,0
2025-01-08,WN,14107,13204,18,8,1773,0
2025-01-31,UA,10397,11433,3,-4,1127,0
2025-08-05,F9,14869,13204,18,29,217,0
2025-09-06,DL,12892,14057,36,33,2030,0
2024-04-21,B6,11433,12892,0,7,1176,0
2025-09-10,DL,11433,12266,13,21,618,0
2025-03-22,AS,12478,13930,8,17,1930,0
2024-08-01,B6,14107,14869,53,43,2013,0
2024-11-11,AA,15016,12266,52,56,2640,0
2025-08-13,B6,13204,10397,15,8,759,0
2025-04-01,UA,13303,12892,7,26,2855,0
2024-08-26,UA,13930,15016,52,47,1711,0
2025-01-01,F9,12892,12266,16,32,2651,1
2024-09-07,NK,14771,11298,21,22,1330,0
2024-10-19,B6,12892,15016,45,45,1324,0
2024-02-11,DL,14771,12892,23,26,2671,0
2024-10-24,AS,11298,14057,45,37,2947,0
2025-07-02,DL,12478,11193,42,50,2409,0
2025-09-22,NK,11193,12266,93,92,1206,0
2025-07-22,UA,12266,11193,54,49,1035,0
2025-07-07,B6,14869,11298,73,67,488,0
2024-12-29,NK,14107,10397,4,21,2322,0
2025-05-17,UA,15016,10397,22,31,1544,0
2025-03-25,B6,11433,14107,65,79,2169,0
2025-04-19,WN,14107,12266,79,93,801,0
2025-09-14,B6,11193,15016,2,1,2059,0
2024-05-20,F9,13303,10397,19,38,2846,0
2024-07-05,AA,11298,13930,33,32,1835,0
2024-10-14,WN,13930,13204,-3,11,1531,0
2024-04-15,AS,13303,15016,32,30,1835,0
2024-08-19,AA,15016,14107,35,26,2235,0
2025-06-20,DL,13303,15016,-4,13,2583,0
2024-04-10,AA,11193,12266,47,53,1365,0
2025-08-30,NK,14107,13930,7,2,1077,0
2025-11-09,UA,15016,13303,38,33,612,0
2024-10-02,WN,10397,14107,11,2,2422,0
2025-07-08,B6,10397,11433,24,26,754,0
2025-09-11,AS,11193,10397,5,8,2930,0
2025-08-16,B6,12266,10397,42,32,2084,1
2024-03-11,WN,14107,13204,3,12,2315,0
2024-09-17,UA,10397,11298,28,23,552,0
2024-04-20,DL,15016,12892,10,5,2235,0
2024-01-13,AA,14057,12892,50,68,1742,0
2024-12-28,B6,14057,12478,-5,-2,1906,0
2025-11-15,AA,13204,11298,30,28,1932,0
2024-09-17,UA,11193,10397,11,27,757,0
2025-09-14,DL,12892,14057,20,32,946,0
2024-06-19,AA,14057,12478,65,56,2019,0
2024-04-13,B6,13204,13930,36,35,2766,0
2025-05-02,F9,11298,14869,39,37,1908,0
2025-05-20,B6,14869,10397,56,67,1068,0
2025-02-13,B6,13204,14107,9,27,2054,0
2024-12-30,NK,14869,13930,32,50,2954,0
2024-07-15,UA,12266,15016,37,57,2308,0
2024-01-12,AA,12266,13303,21,32,1626,0
2025-04-22,DL,13930,11298,20,20,1189,0
2025-11-18,B6,13303,11433,55,56,256,0
2025-02-22,B6,13204,11193,72,80,1848,0
2024-11-21,UA,11433,12266,29,31,1389,0
2024-03-11,B6,13303,14107,19,35,1767,0
2024-04-18,AA,14869,12892,2,-8,493,0
2024-05-31,NK,12266,13204,109,100,2656,0
2024-06-25,AS,11298,14057,4,12,1367,0
2024-11-14,AA,10397,12892,62,55,1484,0
2024-05-06,F9,13303,11298,52,47,2753,0
2024-11-30,AS,13930,13303,31,33,1315,0
2024-07-14,AA,12478,11193,26,38,1571,0
2025-01-04,WN,14869,14771,1,-9,2736,0
2024-06-04,NK,14107,11298,51,44,2532,0
2024-07-22,AA,12266,14057,43,53,1796,0
2025-10-21,DL,14771,12478,12,28,1168,0
2025-07-08,AA,12892,14107,0,7,2916,0
2025-03-28,NK,10397,15016,116,120,201,0
2025-10-05,F9,14057,13204,42,55,485,0
2025-02-15,AA,13303,12478,62,82,1877,0
2024-09-12,AS,12478,14869,22,24,2135,0
2025-06-23,UA,15016,13303,25,22,2428,0
2025-09-12,AA,11298,12266,18,20,2457,0
2024-05-06,AS,13930,14107,28,43,349,0
2025-10-20,AA,14057,11193,4,-1,1654,0
2024-05-11,AA,13204,14107,51,54,1218,0
2024-06-10,UA,14107,13303,7,27,1429,0
2024-02-26,AA,15016,13204,53,70,862,0
2025-11-09,F9,12266,13930,2,-3,463,0
2025-06-01,WN,13930,11433,64,81,878,0
2024-05-24,UA,15016,13204,-8,-11,535,0
2025-06-06,UA,14107,14869,32,31,1487,0
2025-08-29,DL,15016,12266,44,57,1779,0
2024-10-18,B6,10397,14771,38,28,2522,0
2025-02-17,AS,14057,14107,-8,-10,745,0
2024-05-19,AS,13204,15016,10,3,1140,0
2025-07-16,AA,14107,12266,41,40,1605,0
2025-01-20,WN,13303,10397,43,43,2940,0
2025-06-29,DL,10397,12892,31,42,374,0
2025-10-29,WN,11298,13204,19,26,449,0
2025-03-25,WN,11193,14771,20,36,1802,0
2025-11-06,DL,14107,13303,32,45,2141,0
2024-10-08,F9,14869,12266,43,43,1847,0
2025-07-12,B6,11193,12892,34,30,1729,0
2025-02-24,WN,14869,12892,32,46,1668,0
2024-03-25,WN,13930,15016,67,72,1449,0
2025-11-17,F9,11433,12266,26,37,1337,0
2024-07-13,B6,10397,14869,10,23,1796,0
2024-03-04,F9,15016,12892,34,35,964,0
2024-05-15,B6,10397,14057,31,30,2506,0
2025-06-01,F9,12266,15016,8,0,2697,0
2025-02-19,AA,10397,13303,48,51,661,0
2024-11-14,NK,11433,14057,15,32,1187,0
2024-11-26,DL,11433,13930,-10,10,1975,0
2024-12-29,WN,15016,14107,79,74,2476,0
2024-03-10,DL,11298,12892,16,34,361,0
2025-05-23,AS,12478,14107,8,28,2600,0
2025-06-11,WN,15016,14869,68,73,421,0
2024-10-11,B6,13303,11193,17,28,2647,0
2025-09-17,F9,14107,13930,5,16,2941,0
2025-11-30,F9,11193,12892,38,56,1509,0
2024-08-18,B6,13204,11193,71,90,660,0
2025-05-26,NK,13930,11193,52,42,2649,0
2024-01-01,NK,12266,14869,21,19,1678,0
2025-10-31,UA,13930,13204,56,69,1188,0
2025-05-21,AA,12266,11298,39,42,961,0
2024-07-03,AS,12892,14057,33,31,1145,0
2025-01-01,F9,14107,13204,26,30,2848,0
2025-07-06,B6,15016,11193,45,42,2573,0
2025-10-19,WN,14107,13930,3,21,1799,0
2024-08-10,F9,15016,13930,26,39,1829,0
2024-07-27,NK,12478,14057,115,112,2179,0
2025-10-17,AS,12266,13930,24,19,2089,0
2024-10-25,AA,13303,12892,43,42,2322,1
2024-11-22,AA,14771,12892,-10,-19,2629,0
2025-06-07,AA,11433,14107,15,35,334,0
2024-04-28,AS,11193,11298,-10,-1,2050,0
2024-11-13,AS,13930,12266,31,40,848,0
2024-10-20,B6,13204,12478,33,43,1336,0
2025-05-22,AA,14869,14771,45,48,628,0
2025-06-09,NK,13303,15016,41,52,264,0
2025-04-29,WN,14771,13930,41,52,2645,0
2024-01-15,AA,14771,13303,62,71,2905,0
2024-01-07,B6,11193,14057,52,66,2458,0
2024-08-22,AA,13204,10397,26,17,396,0
2024-12-31,DL,14869,14057,2,14,1215,0
2025-10-28,UA,11433,13303,42,39,655,0
